"","BCL11A_ENCFF262EKX","SIX5_ENCFF384KWP","H3K4ac_ENCFF850UDK","NANOG_ENCFF435DTC","H2BK15ac_ENCFF338DRF","H4K5ac_ENCFF321WUL","RFX5_ENCFF142NQQ","CHD1_ENCFF720XKL","ATF2_ENCFF352KLD","KDM5A_ENCFF471OCM","MAX_ENCFF460LNS","FOSL1_ENCFF428RHR","SP2_ENCFF590EPN","H3K79me1_ENCFF643SGX","PHF8_ENCFF467WAD","CHD7_ENCFF338IDU","SIN3A_ENCFF156JCN","H4K91ac_ENCFF791RRR","MYC_ENCFF270GMO","BCL11A_ENCFF847HXU","SUZ12_ENCFF233GVJ","TAF1_ENCFF886BPR","HDAC6_ENCFF802HUU","CTBP2_ENCFF501VJW","MXI1_ENCFF727RNJ","SIRT6_ENCFF219XEX","TEAD4_ENCFF885PQR","EGR1_ENCFF100KKH","CREB1_ENCFF978KGB","TBP_ENCFF817TGF","H3K9me3_ENCFF378HMV","H2BK5ac_ENCFF906FRY","CTCF_ENCFF692RPA","SUZ12_ENCFF225AMM","RAD21_ENCFF275AVS","SRF_ENCFF648QJE","JUND_ENCFF443FKS","HDAC2_ENCFF486IQC","MAFK_ENCFF710YJK","H2AK5ac_ENCFF196WHY","H3K9me3_ENCFF038EDU","H4K20me1_ENCFF550YPD","USF1_ENCFF978MNS","SP4_ENCFF257FUV","ZNF143_ENCFF235ROG","CHD2_ENCFF726GBF","RAD21_ENCFF883FUW","YY1_ENCFF376FVJ","RXRA_ENCFF745EBL","SAP30_ENCFF043HXQ","MYC_ENCFF049SMR","JUN_ENCFF821GUI","GTF2F1_ENCFF138MYA","EZH2_ENCFF414CAB","ATF3_ENCFF440FTA","CEBPB_ENCFF823KCM","KDM4A_ENCFF021QGZ","REST_ENCFF738LQB","RBBP5_ENCFF610PCN","EP300_ENCFF583FUX","CHD1_ENCFF580FYL","TCF12_ENCFF959HJP","JUND_ENCFF287KKY","POU5F1_ENCFF383EYO","HDAC2_ENCFF923TXH","GABPA_ENCFF308NZT","NRF1_ENCFF414RES","H3K23me2_ENCFF046LUI","H3K27ac_ENCFF897KUI","H3K79me2_ENCFF963CTO","H3K56ac_ENCFF515SGL","BRCA1_ENCFF721TNS","USF2_ENCFF346KIW","H3K14ac_ENCFF905ECB","KDM1A_ENCFF759CSN","H2BK120ac_ENCFF988PKU","CBX8_ENCFF891TAW","ASH2L_ENCFF693FGQ","H2BK12ac_ENCFF127CIM","H3K4me1_ENCFF006PXB","SIN3A_ENCFF432EYM","SP1_ENCFF284JVS","E2F6_ENCFF174AVU","H2BK20ac_ENCFF964YDY","BACH1_ENCFF749UPP","REST_ENCFF649VNE","CBX5_ENCFF218OXB","H3K4me1_ENCFF711NNX","H3K23ac_ENCFF586YGU","H3K27me3_ENCFF974SXB","H3K9ac_ENCFF122DHO","H3K36me3_ENCFF710ULK","H3K27me3_ENCFF760MIC","H3K4me3_ENCFF458FVI","H3K36me3_ENCFF238MDY","H3K27me3_ENCFF596UYU","H3K9ac_ENCFF719SGF","EP300_ENCFF244VKF","POLR2A_ENCFF322DAE","CTCF_ENCFF023LAA","H3K36me3_ENCFF599IHW","POLR2AphosphoS5_ENCFF872MKT","H3K4me2_ENCFF551GTJ","H3K27ac_ENCFF520LUH","H3K4me3_ENCFF760ZNE"
"JUN_ENCFF821GUI",0.112513575707703,0.066413226511622,0.0742946210945458,0.136944097265501,0.0394309000022877,0.0982883439479937,0.0778711393922083,0.0631248029776993,0.245946937427708,0.0771225268362924,0.11106775683094,0.0655609517464708,0.0269989463357514,0.00159384484152591,0.0886820434376038,0.101279368607914,0.115456619062562,0.0815006929736686,0.125816397266506,0.104889569680361,-0.0157642763701907,0.125707194469269,0.0501826814039135,0.0980328966921812,0.0975136419606899,0.0294248400619916,0.15297749761361,0.113040105029908,0.15752332625309,0.1293951224468,-0.00817759379632039,0.115681543244896,0.0322217688241746,-0.0109792149766084,0.0634884886279287,0.125523539872243,0.265456899118733,0.0872653717001638,0.123203371945448,0.0676731921234922,0.00201918328183626,-0.00675491425137088,0.0885495075452084,0.108611964087596,0.0832307656650526,0.144642954729004,0.0567766132747718,0.126417619869275,0.096739147630093,0.0715632204005594,NA,1,0.109908590957175,-0.0211059333669034,0.160646496480089,0.146731395570315,0.0566028366616536,0.0638398062625636,0.091850171008996,0.0773783518097246,0.0476808325981345,0.143327332791451,0.336834276799092,0.114672890156099,0.103664875359097,0.0699712382117828,0.0651305009336286,0.0480993079825436,0.120302144685128,0.0150753965593413,0.102489149740578,0.101330562830954,0.0743623186901832,0.0222237323705064,0.0686490100533763,0.0792795522628978,-0.007467749287316,0.113864549142414,0.09417873114776,0.0296129063693584,0.0988748086532076,0.180820083984257,0.0711744709459523,0.0466235625767698,0.101063133458716,0.0194967326440013,-0.00289610951025503,0.00995376969711628,0.0128220354464839,-0.0215792071770229,0.101987257302309,-0.00665746983103924,-0.0189653026005981,0.0756916834801998,-0.00987232638718913,-0.0101531972302384,0.111597358491252,0.201991283770968,0.127626873945973,0.0346381212612009,-0.00527123520614148,0.140794441933579,0.079251287472883,0.145301508308332,0.0666853287297808
"GTF2F1_ENCFF138MYA",0.0179140629342713,0.159382302398952,0.199168559845709,0.102265728384423,0.0652359891050581,0.269774464214153,0.11586064113482,0.271574956595589,0.235549925623395,0.282867139004186,0.251770482474237,0.115021745683821,0.167200514733514,0.0223936887053468,0.341820206147296,0.0424677924221372,0.274412535828169,0.189527228344451,0.302455333616245,0.0131982382035687,-0.0257256172037159,0.328204973527918,0.0253718098728024,0.0747581054820263,0.258214658626994,0.119527597728289,0.144550201073048,0.231187284742082,0.298354163908877,0.366126928396084,-0.00138080931252231,0.240783613517333,0.0502083124988539,-0.0195314589999213,0.0712802508310167,0.221657930773983,0.268859307345631,0.204653337895082,0.0804462265715709,0.0934699280285097,0.0022018544818128,0.00877506453498418,0.205970219145734,0.275083028635003,0.159665697030796,0.316689500222784,0.0556937938408696,0.244974430560089,0.0609770872617831,0.208416058963105,NA,0.109908590957175,1,-0.0291415745993496,0.216287898436846,0.118511101935858,0.236144195826852,0.194484052810085,0.230046891461102,0.0820122507099774,0.214481869514118,0.144060792607249,0.214372404756793,0.0338249297345826,0.124981372650539,0.184161080920398,0.224785838686717,0.167297550038797,0.252987763419327,0.132624349376673,0.316694448186007,0.228799652368907,0.229139230856832,0.114270638693977,0.0754536409682561,0.119982273470946,-0.017958101653966,0.250559696383373,0.124411908812402,-0.0345700161853632,0.260473911902696,0.258188733655613,0.237394523258631,0.00237492291260257,0.163288364910605,0.120585826246444,0.000312445645947533,-0.0643418060998313,0.0488506351254502,-0.0441220441035161,0.319932994634376,0.00777278542534183,-0.0485410026506986,0.209788156642438,0.00738970176427534,-0.0424300023705156,0.314649804662309,0.205549280384726,0.341713942053697,0.0606705732292235,0.0148347031573076,0.364136649840217,0.174547345557089,0.316907464499811,0.240097986719836
"EZH2_ENCFF414CAB",-0.0131728705807855,-0.0407458647297568,-0.0277067170935043,-0.018618131324252,0.028496702757648,-0.0491271719549461,-0.00518488396176213,0.0549319020961086,-0.0406970207859439,-0.0501728339195954,0.142058627267983,0.0129921178195176,-0.0283295059992263,-0.0514772019911914,0.0618997282389724,-0.0270008101660655,0.0361145169355475,-0.0143225090718319,-0.0154192747636871,-0.0188190404352001,0.641823596854526,0.0289021875318076,0.00774542483229539,0.17210359052109,-0.0146178619463369,-0.0114240113812206,-0.0112270176170242,0.0492765479699833,0.0182886239738223,0.0247840443174278,-0.0131611150954226,-0.122021226600696,0.0079411356126951,0.284444046410462,0.0220768347044996,-0.0237340478891565,-0.00839033642817975,0.0862507624017706,-0.0229475296874504,-0.0527440440303885,-0.00255632359093308,0.103084893138926,0.00689505574190465,-0.0224988905866256,-0.0205960158440884,-0.0283891310973142,0.00139950878816666,-0.00995491990538677,-0.000903411637088035,-0.00507013505326242,NA,-0.0211059333669034,-0.0291415745993496,1,-0.031818837804108,-0.0253640816494642,0.288673186511566,0.0127824187692748,0.136080721964876,-0.000300801385925844,-0.0287741505119219,0.00871475069349674,-0.0330725341893776,-0.0268948839916442,0.0252073005806614,0.0568524570781878,-0.00928216873927435,0.237974145429437,-0.11955048587233,-0.058061476187822,-0.0341326484633995,-0.0275695750554246,-0.00453216256871696,-0.0136389883141668,0.0469121212825891,-0.0229829331995889,0.22612145065177,0.159142867720053,0.0158517431415931,0.146111638051663,0.000335329141878436,-0.0442237873498449,0.201163574889352,-0.00762070261194802,0.0608999611258458,0.0156442024867497,-0.00593059912946226,0.0730714377367314,0.000496547228590692,0.602022210021188,-0.0129307158733804,-0.0283949956437873,0.610895308176519,0.29310079193574,-0.0323607646206741,0.545032066820129,0.0174414712077874,-0.0305784596970194,-0.029474372928941,0.0117193924557125,-0.0552339088358195,-0.0565616427239434,0.25579270423048,-0.123521358692482,0.296839508984139
"ATF3_ENCFF440FTA",0.00532021106506561,0.221356014550785,0.119906688425049,0.0768841131518175,0.0531786537682831,0.197045659917321,0.0682137759514234,0.117777642158983,0.180966501412864,0.280888725172172,0.253200711256214,0.105329766745062,0.0808266064355443,0.00979538552120786,0.254380116564326,-0.00154517463353992,0.256103257887823,0.119263984482932,0.268216879685354,-0.0033125647037862,-0.0277906525497201,0.252951840210045,0.00206443748761314,0.0577984659513535,0.2334955631572,0.0265243787401412,0.12732554384152,0.165963221927562,0.315449547338985,0.258028699023355,-0.00827101120609566,0.169233424162047,0.121347652937526,-0.0129615849948212,0.108617846057432,0.296158495634395,0.227784022173705,0.186906501639117,0.0749867091501187,0.0372311437232914,-0.00785301221437413,-0.0133506363880552,0.327930454100777,0.228517404053037,0.205041101951087,0.231986416844962,0.111141306802693,0.219127793914304,0.0703652533337808,0.18730976447866,NA,0.160646496480089,0.216287898436846,-0.031818837804108,1,0.160625950029189,0.201107745378619,0.0947415643992983,0.174385156232006,0.0516026043031898,0.0734106288044072,0.132815653437103,0.256908426376404,0.00305348961263398,0.0959530639709127,0.152342894451237,0.193776569681934,0.12467353073302,0.148649769498507,0.0608050796365546,0.189806766865743,0.171478956216281,0.412910162437232,0.0348082235207306,0.0742491828966225,0.0549663154367748,-0.0153865762804461,0.199195668201052,0.0826177803666823,-0.00736218226565993,0.224730617153872,0.208788952973933,0.20052730651884,-0.00745391981040746,0.139939681467422,0.0579025459142193,-0.000352319257821662,-0.0509665008983811,0.0134059728588399,-0.0393233700042293,0.221553157041857,-0.00822981465764694,-0.0477262348404991,0.16241380936162,-0.0151345769427668,-0.0361333799635337,0.228147186153948,0.185223754428753,0.245881582180768,0.129623420798412,-0.0170164060802892,0.251255579476914,0.123999760014398,0.215500739666941,0.181861769070439
"CEBPB_ENCFF823KCM",0.0796285197446697,0.0768018025819503,0.0851261671217038,0.129815847222673,0.0422751355743885,0.121164434351487,0.0632152640354781,0.10723261376373,0.20004340200192,0.103550236230685,0.140912143955115,0.0445225851686063,0.0565688291331354,-0.00159526625603374,0.124410735288094,0.10892648482902,0.157435745141455,0.0871702679447891,0.189012153790032,0.0699524924485491,-0.0155339561500592,0.154142071354627,0.0430673295299199,0.0787845683880973,0.128288856455829,0.0194297479256399,0.167253596676363,0.114422823845425,0.182765963594298,0.178372529192907,-0.016064514344794,0.127791768869696,0.0823224097306175,-0.0150972204594237,0.097394102915975,0.116175476415095,0.153441954721542,0.113542771298095,0.121639650059332,0.0595137771611987,-0.00871221689822403,-0.0172233105521149,0.109932955380306,0.130656515444095,0.129923713576949,0.158425401638664,0.0965247568639323,0.154089724083469,0.0860817018711491,0.106754909755592,NA,0.146731395570315,0.118511101935858,-0.0253640816494642,0.160625950029189,1,0.0916410082804392,0.0785164268039559,0.121475319012364,0.0665713708468612,0.0701539700164969,0.144954651718823,0.212398894677783,0.1245765731243,0.118437484259715,0.0745603395306054,0.110752754629597,0.0822342223051632,0.142048885537976,0.0287524635681191,0.120884793239883,0.0995807560092589,0.0976555376586642,0.0314715258020725,0.0906653847974577,0.0899204258464764,-0.0152594699269453,0.148725285580063,0.0951646553339259,0.0221521173569806,0.128218357824353,0.184038847836779,0.0943043535204648,0.0448592526405278,0.0975845664042571,0.0324983054493182,-0.000653925451174475,-0.0118827543525955,0.0178292286877147,-0.0334785978244056,0.132087644417779,-0.0112833530287287,-0.0317054274607711,0.105990459963949,-0.0204464456392556,-0.0267979986518741,0.130554461531354,0.17159654602135,0.145598716953462,0.086837223296942,-0.0188237258126948,0.151799234498324,0.0994074218329614,0.154136372490593,0.0992698308046285
"KDM4A_ENCFF021QGZ",-0.0392027842180059,0.20650007300283,0.207247794381116,0.0309448081616683,0.105895491773886,0.352206188828322,0.0947734973999016,0.285754693355937,0.138512223736766,0.284483041895637,0.460082602559918,0.115579161558128,0.184709610023324,0.0161747264568158,0.641553234253008,-0.041288456159671,0.444097120985798,0.244507851325256,0.248895180372631,-0.0517778813520212,0.31266605218975,0.541999405577276,0.0121419943553424,0.197460741587715,0.279998856320526,0.0245321045151568,0.112389742680759,0.296878952308992,0.41442189898686,0.478568547733807,-0.0424111161835983,0.23317798905653,0.0659669895228219,0.063824800840864,0.0968475235053333,0.196312180243801,0.257582659877431,0.399664871035516,0.0310389710950798,-0.0227929281076513,-0.024416949796316,0.00605151080760023,0.224333936495876,0.288649997289597,0.177153348119301,0.288235407149857,0.0436022415634692,0.262048838217805,0.0286338134269229,0.333152372144327,NA,0.0566028366616536,0.236144195826852,0.288673186511566,0.201107745378619,0.0916410082804392,1,0.132544719772702,0.523017173794236,0.0672518677295013,0.116881004683961,0.0881313193633852,0.139286082561222,-0.0457930428616101,0.177987863072412,0.249023840490381,0.297307616127272,0.507225111209339,0.278241087294614,0.0685699587715004,0.415267285147771,0.173813836502866,0.199635592978878,0.0906066281905672,0.158794809537127,0.0890324807776907,0.0319496252887866,0.567244250636209,0.13442752372327,0.0316044069429195,0.361750126220132,0.23717085292583,0.464052301100759,-0.0541734059997679,0.271212631678228,0.133462864931815,-0.0119338002666039,-0.0606620497560062,0.0455978124311743,0.280241714266727,0.525980637833662,-0.0454894632507994,0.237105470827109,0.627146891178556,-0.0701502409189587,0.181255950105841,0.586139030488669,0.148985901860484,0.472874627041564,0.0870909423276896,-0.082187374260509,0.406802622901677,0.525593722570433,0.320549431122721,0.706543119285052
"REST_ENCFF738LQB",0.0568229028938929,0.0871293591791233,0.10079470771789,0.0894486891152376,0.0351025759789518,0.128698084402743,0.0657708076149631,0.149301535972554,0.154260379118921,0.1256708623235,0.176160454913181,0.0656313487238644,0.0765661847753405,0.0103751232394084,0.15805755580222,0.0540778562812131,0.221333470251933,0.0931340090822286,0.146869860933363,0.0435539306083967,0.0203967782226693,0.174144729137456,0.0289874587788113,0.0856007856223467,0.196569981215895,0.0612496456586881,0.138829509483504,0.140470954970388,0.187718192359265,0.186965107008706,-0.0245866746039732,0.121471120918062,0.0495261662397628,-0.00465221473576034,0.0981491780165812,0.128175052528846,0.187583181571212,0.169778561084674,0.0581190302173044,0.0570489235700901,-0.0121253163625152,0.0419421667530903,0.105379547502943,0.165365369554229,0.164507527054151,0.17034341049443,0.0698187830445678,0.175127871053228,0.0654458582866833,0.180971731615852,NA,0.0638398062625636,0.194484052810085,0.0127824187692748,0.0947415643992983,0.0785164268039559,0.132544719772702,1,0.147548883442152,0.0768096489160217,0.121580420159719,0.13346259763729,0.126767978865717,0.0532753044259314,0.161277531526348,0.12536865394599,0.103412577052064,0.11832399443183,0.134582698699062,0.0621766960456644,0.155222777333734,0.102642123208238,0.0968332816778421,0.0680612261919526,0.0518859051781573,0.0705134020340349,-0.008940340843469,0.16211716832971,0.0713360232103085,0.017417025823084,0.248052234305056,0.178212723901661,0.121780858871482,0.0139709313127635,0.105657532035183,0.372386558530698,-0.00460263021902303,-0.0107139882234293,0.0297226344441756,0.00694782910274056,0.152209382076927,-0.00659686144578651,0.00354162126063664,0.135342462357808,-0.0128495654765978,0.0106650637016061,0.151420643923458,0.151249072945133,0.162770277790339,0.0604596798903509,0.000196234762098313,0.17418131523866,0.122725096969141,0.157452818055252,0.143716597387562
"RBBP5_ENCFF610PCN",0.0222238975813577,0.159367470844319,0.234595672475261,0.0988444645565545,0.109097278007037,0.367097357685834,0.0850258311281582,0.291359238248658,0.193270340005336,0.266137883159044,0.387753027525479,0.116939624030939,0.136351311895401,0.0153659779086112,0.525646594222599,0.0354649453763558,0.395969081981562,0.28749077420203,0.237680564509939,0.00821420555335804,0.172425458710161,0.504795759704716,0.0171716288540672,0.203668259551808,0.24691750334485,0.0278986199551092,0.1746358530981,0.289723708299337,0.370370459083438,0.458252278782442,-0.0432220941823506,0.307716119874302,0.0347371418244536,0.00797601557745423,0.0953572032525173,0.187926294178715,0.284956590373337,0.359005329331123,0.0712261876082769,0.0531407382485029,-0.0167931100519924,-0.014683205381639,0.199805563799373,0.264812102038284,0.146137186006563,0.288330155164515,0.0388444248592847,0.286431008273559,0.0749757387466792,0.301540614013232,NA,0.091850171008996,0.230046891461102,0.136080721964876,0.174385156232006,0.121475319012364,0.523017173794236,0.147548883442152,1,0.104787859355607,0.128818925394848,0.152489697689086,0.169866344030599,0.0312286121282065,0.203439171839636,0.201376385914015,0.25846259819134,0.392632477202321,0.359894646441133,0.0870698376298717,0.409270522419646,0.156003889831968,0.172338816110071,0.103184600976936,0.162689468791551,0.175047890719755,0.000741696250223104,0.553901733319777,0.208812457137962,0.0387410019541749,0.338408665463029,0.287631052890687,0.366862631263003,0.0422205091684768,0.23483164415338,0.105887482639041,-0.00979335773150424,-0.0140659775775195,0.0450505415081114,0.0951850255308964,0.478814313505876,-0.0386060237576622,0.0782348197441982,0.477121637438503,-0.0603989639198644,0.0393440668073659,0.528710469084169,0.223682112889923,0.469175939066837,0.0523483501685728,-0.0616475988024888,0.413470979128704,0.428985928099931,0.397481528105876,0.526169591705997
"EP300_ENCFF583FUX",0.096754520846238,0.0411089959206451,0.066598364073022,0.0897417051722196,0.0344947147475752,0.0847853130664355,0.0491557070956051,0.0656073906911549,0.109124191384207,0.072366412477514,0.101433063675968,0.0378273838538751,0.0196149797352395,-0.000955947322544007,0.0839288310894592,0.0499843196482906,0.0975276503436383,0.0699603210673029,0.0913210132137535,0.076518055116315,0.0109425694946798,0.101675658194658,0.0276752275871573,0.0859118466971869,0.0942308358932026,0.0258337954074937,0.106229513181785,0.105638158743989,0.111898385541533,0.102061633784905,0.0227968473674189,0.0727748282577518,0.0200861447895894,-0.00427071929432941,0.0530987796754577,0.0824497133189054,0.140278103612855,0.0973974666133539,0.0513178953745699,0.0373606896448081,0.0180543891691236,0.00377211692584308,0.0780191653718234,0.0875800297624922,0.0808470720283107,0.113344967437942,0.0323283340215658,0.0962522998690285,0.0842971698275724,0.0769133601255661,NA,0.0773783518097246,0.0820122507099774,-0.000300801385925844,0.0516026043031898,0.0665713708468612,0.0672518677295013,0.0768096489160217,0.104787859355607,1,0.0603448347338892,0.128366028730563,0.107764314314139,0.0651888208786064,0.0968975437756639,0.0584971288411134,0.0475218056602896,0.0622612242797103,0.084942290693152,0.01068697678755,0.0852397224142387,0.0409942347260681,0.0625249183623183,0.0268368373313433,0.0650390212308003,0.061259933781312,-0.00750315258256382,0.10425294908411,0.0567884940372643,0.02474525409973,0.102658406036042,0.127876121762135,0.0761205047808787,0.0336947910664991,0.0641177784866352,0.0254397519956632,0.0158051018730124,0.0124580711144559,0.016178281491404,-0.00596044721502347,0.0840141918578735,-0.0115570856372726,-0.0103737057835021,0.0724431181903505,-0.00877640055844306,-0.00760952222171377,0.0930336027013661,0.149332242525098,0.0926545325655664,0.0281387610119667,-0.00643025641493001,0.109281191846861,0.0659535380922631,0.0954147169662287,0.0762523419125508
"CHD1_ENCFF580FYL",0.00864383399088809,0.178640911109589,0.143761772060392,0.0481408985884857,0.0356063165988453,0.165254157855263,0.0504581971445932,0.238916620772558,0.139448995831124,0.123617871950659,0.123558742416099,0.0570589644060137,0.0722105734466352,0.0178472049729364,0.199674425675836,0.0404595389489889,0.143626243911941,0.118662538834664,0.145837879322536,-0.00183072443608876,-0.0142473865017472,0.187778492394543,0.0124332054327739,0.0319334642517251,0.11438272823192,0.118079408460686,0.0832573519598172,0.13593307591245,0.149828980739608,0.194666255771412,-0.0131393719502963,0.158994594880284,-0.00362863615138046,-0.0109293282798591,0.00862523714266895,0.0714232943622533,0.201283799092334,0.0979475634533307,0.0510230832302683,0.0799700054207517,-0.00729340991700215,0.0270437096825209,0.0878768756544476,0.15840159082785,0.0475834119620366,0.14779054679314,0.00265325804644469,0.127257723849027,0.0131957833921354,0.139757206240465,NA,0.0476808325981345,0.214481869514118,-0.0287741505119219,0.0734106288044072,0.0701539700164969,0.116881004683961,0.121580420159719,0.128818925394848,0.0603448347338892,1,0.059690224602732,0.198861827236516,0.0179741260448398,0.0657524408527981,0.0497244600376118,0.123330656250925,0.099035304845293,0.172324927935292,0.125674749936798,0.214361134322425,0.131861723248868,0.0932521076352401,0.0949566170606705,0.0251382543218212,0.112692407877199,-0.0116013294063763,0.141238609427536,0.0978177754910398,-0.0316053159309981,0.152714172823855,0.161544103489766,0.100003688701228,0.0121008826005078,0.0916612544835666,0.0621801217269759,-0.00270354180916383,-0.0462800742256827,0.0457092334683993,-0.0412700489535982,0.208259827225818,0.0184603549972522,-0.0356229502807385,0.131163243734956,0.0187650890022414,-0.0384793929468009,0.199744205846991,0.195825265529063,0.195775374388998,-0.00130832284527205,0.0295994022542795,0.203993289071817,0.112868963146661,0.213874588326858,0.148135481736694
"TCF12_ENCFF959HJP",0.224037131277148,0.0954529700377681,0.111780652162502,0.329446107935717,0.0500517114702929,0.125355802889272,0.0637974535768215,0.0847938891557174,0.235152515972992,0.0750641134655598,0.228300392271473,0.0872051960746705,0.0383816068113273,-0.021603063667839,0.106954776139998,0.226267106405728,0.211637996706931,0.114913623926396,0.189813264681627,0.222114635530996,0.00673302872033023,0.191472260084699,0.089709279851929,0.195955080149313,0.150077674235206,0.0305770629505608,0.289116483846241,0.224283530995443,0.22359828189783,0.196406939274332,-0.0157194805093677,0.133207358741323,0.113511949402567,-0.00172363629346405,0.189606205746696,0.15083480545203,0.290622562244621,0.20911664417601,0.117036274007114,0.0862414183325669,-0.00494385130667658,-0.00566120183673428,0.172617235832789,0.174314889273925,0.190480724744281,0.217655272764134,0.150020484845047,0.255310551081561,0.216936603041722,0.0916298342205592,NA,0.143327332791451,0.144060792607249,0.00871475069349674,0.132815653437103,0.144954651718823,0.0881313193633852,0.13346259763729,0.152489697689086,0.128366028730563,0.059690224602732,1,0.213863929144365,0.266344512568858,0.309051393920004,0.12994669161846,0.0773108521166888,0.0684016898647446,0.185102026024482,-0.014146456405163,0.124066157652907,0.0857157490233234,0.124233546310107,0.0354523571857686,0.156489437283061,0.141459755014481,0.00524646869480186,0.196965958555212,0.126387460707183,0.0823257754000508,0.191841887874822,0.337638361848561,0.15673585007318,0.102268934738207,0.14402046756056,0.0474424252254205,0.00385577751351387,0.0324658264351722,0.0223970697521858,0.0121711586488878,0.0948118208408279,-0.02010982601596,0.00886770492830951,0.139767094084143,-0.0324617158530026,0.0185833715357087,0.121449732415684,0.389392480692136,0.16347731489664,0.121771040806356,-0.0308456986487861,0.202237231298859,0.151857080017635,0.173730397265586,0.107111221971573
"JUND_ENCFF287KKY",0.0998021569783975,0.162104131821121,0.12770236379891,0.159752498158008,0.0676420201727213,0.171591043057875,0.114079565486311,0.127315692007807,0.31649739196025,0.171389111969786,0.237985955847001,0.0835817982430557,0.0850057349329146,-0.00483271568175059,0.190221552481353,0.114917326910111,0.254554025805592,0.133100638732597,0.233402832209822,0.096006975531064,-0.022485039575036,0.236918588604564,0.0283053829078462,0.126862708072984,0.207074452645005,0.0376965154897023,0.223573929589881,0.197508941549317,0.312657204690552,0.259018024881116,-0.0252067656728099,0.182700257915587,0.152300170994513,-0.0219156878720343,0.184341973991662,0.205982891332955,0.401839782469216,0.170384254562756,0.18340308455588,0.0772252517988384,-0.0145407804261574,-0.016486382692502,0.159169733520686,0.201276940842192,0.238462834445837,0.249911910125966,0.177657377222081,0.24870178375532,0.127891416616157,0.141286346001973,NA,0.336834276799092,0.214372404756793,-0.0330725341893776,0.256908426376404,0.212398894677783,0.139286082561222,0.126767978865717,0.169866344030599,0.107764314314139,0.198861827236516,0.213863929144365,1,0.107003521743037,0.170344466351779,0.149645967887905,0.13374718347516,0.099951739022677,0.182490932923709,0.0456471565131031,0.180490092622938,0.185031622078858,0.150685686723912,0.0434625702384284,0.113769716580328,0.129786687645192,-0.0211297571117096,0.20470870872827,0.141416598146957,0.0424365249264603,0.198956537450083,0.272595883452866,0.155349530396955,0.0600838109833145,0.193153669399078,0.0636563332021857,-0.00295848009423271,-0.0188231920011191,0.0165337796237121,-0.0412690762630875,0.182682709748297,-0.0114170925263899,-0.0557306496139044,0.146216166079779,-0.0279732215045457,-0.0413990072211322,0.198684769612162,0.334051535972578,0.223718259395908,0.159246162164464,-0.0195237650773646,0.237297818820103,0.127012326075666,0.233521840128522,0.144602970705163
"POU5F1_ENCFF383EYO",0.315567059677473,0.0150662344896478,0.0445025301521945,0.358207862606136,-0.0197194518884594,0.0314092446997665,0.0213557643691962,0.032360770276169,0.190579597708964,-0.001637198518845,0.044609893768263,0.0195509112087368,-0.00575365647031966,-0.0272993043598223,-0.0317095615071826,0.366632568136799,0.0346877524373065,0.0456419115249848,0.04335069399249,0.336675477357243,-0.0345050458395776,0.0386133571832511,0.112800210404655,0.0980690650822924,0.0265824104020867,0.0269938841770653,0.191598124125296,0.10305231245673,0.0435905662044282,0.0481432520950767,-0.0121570972716987,0.0556288034473863,-0.0324778197613702,-0.00852878577812357,0.0392329384283624,0.062335848833165,0.152278158154606,0.106621116724904,0.121017814198003,0.0789509269194177,0.000617093238652112,-0.0205167357062557,0.0605148626764509,0.0650287096139434,0.00258494118491451,0.0801547421031808,-0.000833646969739101,0.116198852534536,0.163347375310011,0.00478325423070778,NA,0.114672890156099,0.0338249297345826,-0.0268948839916442,0.00305348961263398,0.1245765731243,-0.0457930428616101,0.0532753044259314,0.0312286121282065,0.0651888208786064,0.0179741260448398,0.266344512568858,0.107003521743037,1,0.246370609622764,-0.00810512237180195,-0.000655850686787366,-0.0115230773802307,0.140015157172125,-0.0223892464218425,0.0271456053854942,0.0213552400913711,0.0167145202013459,0.0137074751125948,0.0839088011397265,0.11754801823083,-0.0100576691628926,0.0802638589451171,0.0769679092835578,0.0277102471491512,0.0550507460653773,0.246155221825907,0.01045787882586,0.0902311421145584,0.0258691799589997,-0.00178637016372714,0.0079078379153704,0.0258774676587442,0.0120295650713998,-0.0247967383330156,-0.000299499727464721,-0.0118171893368357,-0.0099734623007609,0.0411504108691315,-0.0165397825053883,-0.00273232640336525,-0.00539741558793983,0.284813364870042,0.0413047620783021,-0.0348893704185244,-0.0105322657503833,0.0598649139820729,0.0894296628563744,0.0869176915868668,-0.0263886486632216
