"","BCL11A_ENCFF262EKX","SIX5_ENCFF384KWP","H3K4ac_ENCFF850UDK","NANOG_ENCFF435DTC","H2BK15ac_ENCFF338DRF","H4K5ac_ENCFF321WUL","RFX5_ENCFF142NQQ","CHD1_ENCFF720XKL","ATF2_ENCFF352KLD","KDM5A_ENCFF471OCM","MAX_ENCFF460LNS","FOSL1_ENCFF428RHR","SP2_ENCFF590EPN","H3K79me1_ENCFF643SGX","PHF8_ENCFF467WAD","CHD7_ENCFF338IDU","SIN3A_ENCFF156JCN","H4K91ac_ENCFF791RRR","MYC_ENCFF270GMO","BCL11A_ENCFF847HXU","SUZ12_ENCFF233GVJ","TAF1_ENCFF886BPR","HDAC6_ENCFF802HUU","CTBP2_ENCFF501VJW","MXI1_ENCFF727RNJ","SIRT6_ENCFF219XEX","TEAD4_ENCFF885PQR","EGR1_ENCFF100KKH","CREB1_ENCFF978KGB","TBP_ENCFF817TGF","H3K9me3_ENCFF378HMV","H2BK5ac_ENCFF906FRY","CTCF_ENCFF692RPA","SUZ12_ENCFF225AMM","RAD21_ENCFF275AVS","SRF_ENCFF648QJE","JUND_ENCFF443FKS","HDAC2_ENCFF486IQC","MAFK_ENCFF710YJK","H2AK5ac_ENCFF196WHY","H3K9me3_ENCFF038EDU","H4K20me1_ENCFF550YPD","USF1_ENCFF978MNS","SP4_ENCFF257FUV","ZNF143_ENCFF235ROG","CHD2_ENCFF726GBF","RAD21_ENCFF883FUW","YY1_ENCFF376FVJ","RXRA_ENCFF745EBL","SAP30_ENCFF043HXQ","MYC_ENCFF049SMR","JUN_ENCFF821GUI","GTF2F1_ENCFF138MYA","EZH2_ENCFF414CAB","ATF3_ENCFF440FTA","CEBPB_ENCFF823KCM","KDM4A_ENCFF021QGZ","REST_ENCFF738LQB","RBBP5_ENCFF610PCN","EP300_ENCFF583FUX","CHD1_ENCFF580FYL","TCF12_ENCFF959HJP","JUND_ENCFF287KKY","POU5F1_ENCFF383EYO","HDAC2_ENCFF923TXH","GABPA_ENCFF308NZT","NRF1_ENCFF414RES","H3K23me2_ENCFF046LUI","H3K27ac_ENCFF897KUI","H3K79me2_ENCFF963CTO","H3K56ac_ENCFF515SGL","BRCA1_ENCFF721TNS","USF2_ENCFF346KIW","H3K14ac_ENCFF905ECB","KDM1A_ENCFF759CSN","H2BK120ac_ENCFF988PKU","CBX8_ENCFF891TAW","ASH2L_ENCFF693FGQ","H2BK12ac_ENCFF127CIM","H3K4me1_ENCFF006PXB","SIN3A_ENCFF432EYM","SP1_ENCFF284JVS","E2F6_ENCFF174AVU","H2BK20ac_ENCFF964YDY","BACH1_ENCFF749UPP","REST_ENCFF649VNE","CBX5_ENCFF218OXB","H3K4me1_ENCFF711NNX","H3K23ac_ENCFF586YGU","H3K27me3_ENCFF974SXB","H3K9ac_ENCFF122DHO","H3K36me3_ENCFF710ULK","H3K27me3_ENCFF760MIC","H3K4me3_ENCFF458FVI","H3K36me3_ENCFF238MDY","H3K27me3_ENCFF596UYU","H3K9ac_ENCFF719SGF","EP300_ENCFF244VKF","POLR2A_ENCFF322DAE","CTCF_ENCFF023LAA","H3K36me3_ENCFF599IHW","POLR2AphosphoS5_ENCFF872MKT","H3K4me2_ENCFF551GTJ","H3K27ac_ENCFF520LUH","H3K4me3_ENCFF760ZNE"
"GTF2F1_ENCFF138MYA",0.0173259212279371,0.159256657710756,0.196927184128585,0.102416287665872,0.0644060909571268,0.266959081272755,0.115706467579043,0.270352376706095,0.234360009025953,0.283272082235937,0.241796102406409,0.114817879716545,0.167343596475998,0.0224626082978152,0.335029427276362,0.042473632864182,0.271892281260515,0.185007257979277,0.301851188784445,0.0127773401950636,-0.0253938987980691,0.324472558041994,0.0246968827399,0.0745400479080956,0.25706704985605,0.120168817431698,0.143718377694539,0.230474025600773,0.293286620644461,0.360108588417435,-0.00152833949522735,0.233152855547551,0.0504141115692758,-0.0194915386627971,0.0703640073241213,0.222098367448817,0.268811002223847,0.203156464325039,0.0806211767533206,0.0935384445115591,0.00205224212572832,0.00864760025720378,0.205388468930666,0.275290034986765,0.156260138122181,0.314419699750659,0.0567248282686037,0.243541767671788,0.0608544667977181,0.208242568589588,NA,0.109646290569774,1,-0.0291202655759215,0.216484703292816,0.118383761977074,0.230095700378021,0.194170282252668,0.227117187044563,0.0818091998868552,0.214098302683493,0.142873841388617,0.214218691880096,0.0338175296926792,0.125040786665513,0.18337967365928,0.223763269276443,0.16503582133856,0.247042856907017,0.132678345363787,0.315396126828086,0.228657978777552,0.227580106061784,0.114581144307606,0.0757897307576963,0.120044254420827,-0.0179957076507059,0.244559649497101,0.123275646362246,-0.0346607593041418,0.26008581904383,0.254412844670353,0.235174569052344,0.00264897252340342,0.16294265102695,0.120274790426512,0.000415966537521881,-0.0633231119191807,0.0490434542575771,-0.043676218510953,0.315191477423944,0.00806759111901778,-0.0481906544827532,0.19413772599717,0.00754790370645686,-0.0423446927872336,0.305876045993867,0.205056330325079,0.33650440073336,0.0611056933273471,0.015096766187019,0.360879405337624,0.15443186613437,0.311614254825957,0.22800182715546
"EZH2_ENCFF414CAB",-0.0132120525201786,-0.040398319150319,-0.0268837340891465,-0.0183231671623677,0.0289318995425818,-0.0487410392282126,-0.00550406361637806,0.0541731836856334,-0.0412923173259807,-0.0502114478167578,0.135123139892618,0.012983183349477,-0.0277364369551367,-0.0511219963033306,0.0611753626883841,-0.0270149549864659,0.0346576377255664,-0.0111221289284368,-0.0149829976664881,-0.0188845584370263,0.640937285246937,0.0275578297535229,0.00736107089059143,0.170509211802034,-0.0147249577365719,-0.0113418646199845,-0.0107404381551455,0.048851216452561,0.0194049483331655,0.0230130039989365,-0.0131663017208884,-0.118770361686281,0.00976125442334454,0.283113052204203,0.0235977247248456,-0.0235522634158847,-0.00823651222409152,0.085035465852298,-0.0231129157488738,-0.0518790665453767,-0.00258752790184989,0.102207275467832,0.00623073613338622,-0.0225072595952638,-0.0207673981065138,-0.0284675321638733,0.00327801356369301,-0.00902073910696465,-0.000525912123143265,-0.00511481460692504,NA,-0.0207949262365209,-0.0291202655759215,1,-0.031708143559807,-0.0257639947403037,0.278804713568277,0.0124723671145472,0.131426914579693,-0.000477091712781101,-0.0286604033818536,0.00881570665603875,-0.0330118951351092,-0.0266919908858981,0.0254037144312742,0.0572837648996647,-0.00942098325326854,0.233487481629412,-0.118153095735296,-0.0579360399051244,-0.0338869931874773,-0.0279720495297999,-0.0046598865725501,-0.013560163688508,0.0469680861407551,-0.0234946999079839,0.225699607380337,0.151070957009109,0.0154319951732827,0.142838291924281,-0.00107321334793426,-0.0426792419444827,0.195059137055189,-0.00727098024294635,0.0616558852089462,0.0156779918283251,-0.00591977675574125,0.0725500787607588,0.000689762882228571,0.599648139127047,-0.0130708394912206,-0.0282422910151706,0.606886504895913,0.27150690607356,-0.0322324318523221,0.54307262272141,0.0165533217468121,-0.0301220338159172,-0.0287175263573212,0.0134232652014248,-0.0551481662871033,-0.0554680473817276,0.226085514951385,-0.122464886126191,0.279840948386716
"ATF3_ENCFF440FTA",0.00507835650281005,0.221766155010504,0.118440491618021,0.0765749239576193,0.0527137556552757,0.195188226241163,0.0685775585282328,0.117490142344065,0.180800550175687,0.281510671808584,0.243053138841689,0.10579079172086,0.0803617818852174,0.00926171606292737,0.250925653476778,-0.00181993929846829,0.252345164773691,0.115444131782378,0.267379759702232,-0.00358456067300858,-0.0277053198920681,0.248995871885613,0.00214467460148713,0.0574533465682096,0.232445839341742,0.0259275386482286,0.125808014458921,0.165097428595105,0.311068372764325,0.253267903046085,-0.00840440114551202,0.165051953293893,0.115758412077858,-0.0130119544510287,0.101247254367931,0.297049647085245,0.226969781188256,0.184401488301359,0.0748324273007288,0.0366578049639362,-0.00797457717019636,-0.0137971785217574,0.327359082330456,0.22828029017707,0.20318363037471,0.231534745844834,0.105382297178532,0.214584179334799,0.0699885082076012,0.188180079154038,NA,0.161007602279732,0.216484703292816,-0.031708143559807,1,0.16052412762161,0.199082854115291,0.0946540032641869,0.1732085619793,0.0515067232767708,0.073710674655973,0.132006964929486,0.25692598611516,0.00316917793520831,0.0960761941937003,0.152055752476571,0.193355456955213,0.124212133530881,0.145623313576911,0.0609565678432909,0.189231276860923,0.171970918282704,0.411303935015075,0.0345880513462045,0.0730638635010117,0.0550130390975252,-0.015368200040716,0.197027926215698,0.081094852847407,-0.00899222891738221,0.222275972749247,0.206803808605635,0.200694117225481,-0.00770293313317714,0.140137325781381,0.0579102248861463,-0.000604524303574914,-0.0507064407380475,0.0133061841339845,-0.0397548273649393,0.219891625658689,-0.0083580389895488,-0.0476417735342661,0.153921104733389,-0.0150438340173098,-0.0361889077451064,0.223994897125078,0.184840218216273,0.243948801877896,0.123990401598023,-0.0170649871180887,0.250433877908859,0.109866848180881,0.212494950324253,0.171840558943926
"CEBPB_ENCFF823KCM",0.0791222112697589,0.077248160858588,0.0850296634904732,0.128966040251456,0.0430947994649294,0.1188767049768,0.0633141034062487,0.106736933446393,0.199046972171446,0.104019525296598,0.138860823061252,0.0450678549640035,0.0567192648528045,-0.00166082684007095,0.122808476420349,0.108555705624823,0.15743385617518,0.0836212958068256,0.188836224837345,0.0699590973903519,-0.0157559967005866,0.154568434133616,0.0428843956441025,0.0787904638124108,0.127960252051712,0.0189311097775639,0.166327496652265,0.113791536986625,0.181310158724573,0.17542824646422,-0.0161502304401001,0.12515938849065,0.0828988900482428,-0.0151487509199651,0.0970099279504654,0.116482866972107,0.15432699707919,0.111576011970835,0.121016131747038,0.0586153922766589,-0.00855209539259753,-0.0171980066088669,0.109766623036377,0.129879767294225,0.12902244929862,0.158694919354706,0.0961780817271029,0.153811710662687,0.0862997086667866,0.107101938308693,NA,0.146688356531982,0.118383761977074,-0.0257639947403037,0.16052412762161,1,0.0909815147682022,0.0789047344020692,0.120821527560389,0.0667926542158712,0.0698763588260069,0.143801646726371,0.213383450099706,0.123912101072184,0.118698723174127,0.0741803880086208,0.111002489155063,0.0815118599799108,0.137255971327356,0.0287938398816821,0.120336745334738,0.0995435782714155,0.0978448087682191,0.0310918735030998,0.0896501580018092,0.0884466188186017,-0.0154034055104569,0.147072734183027,0.0949908449703132,0.0206365650831945,0.12772041659809,0.183614899846408,0.0932898073771538,0.0446873832231127,0.0983860811409182,0.0324274494785095,-0.000450957231564821,-0.0112579190570474,0.0176195178995961,-0.0337501167263807,0.129554054581344,-0.0112280355216813,-0.0313649093763955,0.0994938080341151,-0.0201529650179184,-0.0266732724129428,0.126335659438869,0.171278283524622,0.143582823880291,0.0875332780261122,-0.0185913666310126,0.151546176729757,0.0870818870886349,0.150804046473806,0.0930050870783631
"KDM4A_ENCFF021QGZ",-0.0383974562312718,0.205800213039118,0.205267230401884,0.0313823422337446,0.105969578400258,0.339056743326325,0.0925202565466817,0.275112182447632,0.136482608108506,0.279475894436075,0.446889203414077,0.116284357159912,0.184207401161214,0.0182527270291498,0.618952568664016,-0.0416615362180935,0.432780708825356,0.234462954486465,0.244923634748669,-0.0505230064903298,0.299894142524723,0.52717570787711,0.0136966347622115,0.190701064235565,0.27552782630773,0.0252225246965322,0.109656517375793,0.291108180692007,0.404532404833312,0.459713737130657,-0.0416128672527929,0.222130567925685,0.0657134408451566,0.0599095548154703,0.0964751269803794,0.194599322281419,0.254164478603728,0.394279426704695,0.0291262418364096,-0.0207855716618772,-0.0242105398113728,0.00644538537252949,0.225429179105833,0.284379453078033,0.184392959561733,0.284661877206551,0.044873618801221,0.255733937560765,0.0296466874780112,0.324659404521199,NA,0.0557893376158908,0.230095700378021,0.278804713568277,0.199082854115291,0.0909815147682022,1,0.127916519828154,0.502601530061475,0.0648103551351536,0.112867851185829,0.0871399968692375,0.137494759585016,-0.044261692202309,0.174239531209474,0.248292209477586,0.291962895235697,0.486119972648783,0.264782413689779,0.0674340128843417,0.404279633325737,0.170782488981075,0.19607472031906,0.0870950772009771,0.156958140278775,0.0860283034714322,0.0304760483508662,0.558240590633,0.125526873373358,0.0351796692763465,0.351378241355861,0.23536705594622,0.459194869920805,-0.0514954770660581,0.266424291596068,0.130025701710917,-0.0116682092421195,-0.0569404183188406,0.0447986866167428,0.27041586265723,0.503463006169626,-0.0441916346466661,0.227170933921665,0.562346922273926,-0.067785242638099,0.174893942273389,0.560941907071671,0.146189453500174,0.472385264157334,0.0866451988138031,-0.0794689137582075,0.401861529687487,0.451225467429932,0.309447885282746,0.653700674620613
"REST_ENCFF738LQB",0.0566861064255529,0.0866640658973578,0.100300645624299,0.0895930762909673,0.0342624076917832,0.125957933240094,0.0659001111790684,0.148738441415621,0.153549419553523,0.125477109611365,0.172144353741782,0.0658447727571783,0.0765943211622568,0.0101443418784533,0.154361981341598,0.0540233918911826,0.218079171159029,0.0910820107929623,0.146712601361697,0.0430390875277524,0.0197924847302655,0.172088022568164,0.0292457939430322,0.0846080800354125,0.196034246800657,0.0627339089604338,0.13854095211473,0.139136982931105,0.184936066533273,0.185125112750783,-0.0245982623635481,0.118282441547667,0.0480707275874067,-0.00475536921361974,0.0957333601691249,0.127834185642694,0.189317219840277,0.16846929631141,0.0588880584419807,0.0565444730629164,-0.012112987585261,0.0421854525147864,0.105496048209607,0.165632595355913,0.161601167854125,0.168873593802341,0.0692695072987928,0.173769638931841,0.0653488754019272,0.180388312643201,NA,0.0642109956776312,0.194170282252668,0.0124723671145472,0.0946540032641869,0.0789047344020692,0.127916519828154,1,0.146446835746486,0.0765607553829683,0.122049666538202,0.133139643168372,0.126397916504758,0.0535643660354148,0.160735581961969,0.123835834381826,0.103490307549466,0.117548653051073,0.131367714783032,0.0619873881454035,0.154277754496531,0.101932404830831,0.0963169003036129,0.0681554915344984,0.052448007024092,0.0698594279587578,-0.00900094900682711,0.156903589500019,0.0691691147776553,0.016582633417763,0.247950671834091,0.177406409615634,0.120572645870915,0.0138055620646704,0.105998792692246,0.372559822985911,-0.00459945239631628,-0.00895488201617658,0.0296774064519101,0.00671637601608951,0.151411607819327,-0.00632125244193597,0.00273025653447731,0.124078370080856,-0.0126197678202779,0.0106056613332054,0.148915770607811,0.150523999204683,0.158831008969852,0.0594825414081296,0.000233931202256499,0.173086039889984,0.109183690793627,0.156357557977885,0.136522676183632
"RBBP5_ENCFF610PCN",0.02193364582252,0.162007498561477,0.232377322794189,0.0982071449443842,0.108643182156814,0.360171796982077,0.0851564467756362,0.288406573282645,0.188986927248702,0.264305106758314,0.376566357350646,0.116648700645358,0.134291322900539,0.0154560273000731,0.525413703792251,0.0329576406116928,0.390119937170025,0.277131194390358,0.236004177543024,0.00692664595817016,0.167782226458663,0.495035922223915,0.0159782968740407,0.198968698503841,0.245126498919514,0.0260392171117323,0.172379361276954,0.287095053345754,0.364920722419864,0.457422866281634,-0.0425732275048555,0.296072856045652,0.0381986834924277,0.00709744695922312,0.0989788197708168,0.188058699158648,0.282215386145235,0.353510047418272,0.0675487633911729,0.0536683050165655,-0.0161071514243612,-0.0134658557568152,0.197792443721823,0.262449590071146,0.14276849471713,0.285527793382972,0.0426749783637056,0.28409156726322,0.0737460430064831,0.297753080532452,NA,0.0912794481797126,0.227117187044563,0.131426914579693,0.1732085619793,0.120821527560389,0.502601530061475,0.146446835746486,1,0.103667155695798,0.127589451586308,0.14930596198824,0.167905923881529,0.0299168062007565,0.19927452440177,0.200757442224834,0.256306199057008,0.383147488834464,0.350576532441107,0.0862626734145636,0.404047759011749,0.155917655261383,0.168230336173035,0.100721626894447,0.163164568230412,0.174298951398065,0.000594071516391059,0.531297364010437,0.20258191376345,0.0377276600205634,0.334990414140042,0.286585193463084,0.359328991171383,0.0425073523847022,0.230044818155973,0.10463259391845,-0.00968157668661989,-0.0136656285582492,0.0438119208174589,0.091335323658191,0.464655611454243,-0.038634247832968,0.0739980748990117,0.434434617555073,-0.0605585726323417,0.036939469906912,0.513048908260044,0.220733351659936,0.458850166424709,0.0560225049406046,-0.0612095981422913,0.408008750043056,0.374377343062101,0.388133465928505,0.492179321641419
"EP300_ENCFF583FUX",0.0967055361332225,0.041246227094829,0.0656452277838533,0.089402847865475,0.0340272856494734,0.0847556998906162,0.0490958627042483,0.065341745743798,0.108921386873138,0.0724400768557827,0.0947601831431876,0.0378791327061309,0.0197735941907958,-0.000982735096104888,0.0824039140691569,0.050063221234892,0.0965092682537611,0.0683316658286479,0.0918813707124414,0.0764730619087914,0.0106013904144828,0.101423407238847,0.027504231891484,0.0857708777806824,0.093679179397908,0.0258592137443058,0.106233988913087,0.1050591409172,0.108922576157542,0.101317581941137,0.0228447215463784,0.0736290605176727,0.019246901344503,-0.00437023728303417,0.0513061534825625,0.0825649331407408,0.140934920396513,0.0966040137914405,0.051176455898205,0.0377027533355242,0.0179713009697237,0.00365684983888784,0.077098137401239,0.0878176302503099,0.077957777350131,0.113111210562001,0.0321048275715445,0.097236484075324,0.0841135889043821,0.0767842287973032,NA,0.0772641169566484,0.0818091998868552,-0.000477091712781101,0.0515067232767708,0.0667926542158712,0.0648103551351536,0.0765607553829683,0.103667155695798,1,0.060284014626715,0.126791826775729,0.10750691351392,0.0649006884826967,0.096845157580041,0.0575421020556923,0.0478689064328356,0.0623959998315339,0.0814342204042876,0.0108466210867537,0.0859866377664851,0.0411588836627029,0.0621408330215009,0.026856116684759,0.0650726399050723,0.0608289403035225,-0.0075166598968262,0.0990724765888874,0.0556790454497848,0.0241122043486026,0.101663610098057,0.126312855310283,0.0762229967643338,0.033285710174408,0.0640738668403809,0.0253942939558586,0.0155686010375988,0.0115544169576273,0.0161070145190104,-0.00583771592486244,0.0814504739489624,-0.0115564772194059,-0.010621672541914,0.0641611237604895,-0.00888007108443786,-0.00712208242196763,0.0893373489668915,0.149281189618079,0.0914776761647676,0.0268469093687424,-0.00657243703248133,0.109370233175363,0.0576655913325646,0.0936175489753738,0.0716182864460785
"CHD1_ENCFF580FYL",0.00868960029472713,0.178639790003314,0.142443440331294,0.0480316721293519,0.0353794280530079,0.163416907781851,0.0505155077864345,0.239010093773336,0.139052183299125,0.123724743345752,0.119271491970042,0.0571441274815199,0.0721124329665466,0.017673612229853,0.196097896629296,0.0406690053755141,0.14193892908886,0.115529579248516,0.145500204852317,-0.00179944645749217,-0.014276022408856,0.185994338651732,0.0125052074848431,0.0314322666823906,0.114312082769323,0.118004013253822,0.0827078688743589,0.136715330759209,0.144225003942602,0.189884656861772,-0.0130886368029041,0.15506083544012,-0.00262755528338887,-0.0108581862638659,0.0101599328043572,0.071434507168898,0.202012633850874,0.0954119918550427,0.0513201501538193,0.0801771477370489,-0.00729653408561391,0.0265869920190744,0.0870868293997151,0.158809241374232,0.045912319884062,0.146628140787698,0.0041398174015315,0.126779452389437,0.0131273755633311,0.139057977932362,NA,0.0475135159504743,0.214098302683493,-0.0286604033818536,0.073710674655973,0.0698763588260069,0.112867851185829,0.122049666538202,0.127589451586308,0.060284014626715,1,0.0599224179196318,0.198676018015059,0.018318839343849,0.0654026735274918,0.0493660078685952,0.122757382276001,0.0978116959692916,0.168738636463505,0.125581943420216,0.211448273845541,0.131859258511297,0.0925082153783037,0.0952914937555883,0.0246816979039588,0.112442709294892,-0.0116002682545056,0.137690128106854,0.097038371557361,-0.031419526902518,0.152366433186411,0.156988117516257,0.0988354287565808,0.0119005037220487,0.0920749163375265,0.0624843357270888,-0.00270330988710177,-0.0455200563652383,0.0456910893228883,-0.0413207209085619,0.207566068229217,0.0182996888578855,-0.0356175495704563,0.12753560001988,0.0185449458362922,-0.0382525582149876,0.196257191729914,0.193431683477661,0.190855872731993,0.000611150418219177,0.0293407771813208,0.200990001468922,0.0993833263240993,0.21174344212534,0.137766119530834
"TCF12_ENCFF959HJP",0.222685853288866,0.0944411510467077,0.112060755223286,0.326942851938024,0.0504185730207977,0.123793473829163,0.0635136093948763,0.0842941414515626,0.234658426607814,0.0748634768681231,0.218040538272231,0.087875579478441,0.0379030231913555,-0.021210459691389,0.104245042058002,0.224604349350393,0.209588748737659,0.109964187815229,0.189730023264506,0.219942801913025,0.00718497599812955,0.189970402447118,0.0900315822671051,0.195225901197383,0.149895332553115,0.0305612852262071,0.288650600116272,0.223328689725861,0.219274984532886,0.191412010434223,-0.0155623815888416,0.130771895540393,0.11142598869807,-0.00188254044774806,0.185693791130537,0.150359533413504,0.289707934831256,0.207621886802385,0.117527956085209,0.0871655522142441,-0.00468898607827917,-0.00500893806159418,0.171705153392871,0.174155176568489,0.189353746922006,0.215352947480033,0.148166930133041,0.253156218097898,0.215587128125744,0.0923694830810464,NA,0.143187304482392,0.142873841388617,0.00881570665603875,0.132006964929486,0.143801646726371,0.0871399968692375,0.133139643168372,0.14930596198824,0.126791826775729,0.0599224179196318,1,0.214868946970381,0.264737516693167,0.306937308135876,0.129259990560932,0.0763933438217056,0.0658231188467755,0.183232848964929,-0.0139217315106471,0.123765381704533,0.0856908646111838,0.12353354241231,0.0356574418307578,0.155197336886754,0.139537339717628,0.00510398640705316,0.191254243676656,0.123488187383806,0.0811087065325641,0.191241431234371,0.331771449350149,0.155357673577229,0.102404235112568,0.14497161080497,0.0475993612113355,0.00421197476534584,0.0335798031890026,0.0222410831140717,0.0117124937183605,0.0939801261351172,-0.0200931753756357,0.00838349209460883,0.132798528069771,-0.0321900065761954,0.0192712417595776,0.116601995572914,0.387610570128395,0.161156464977665,0.120170886038141,-0.0307716438229348,0.199684354510806,0.133955295401255,0.171260500245312,0.101195508962982
"JUND_ENCFF287KKY",0.0992164091268876,0.160473945533985,0.127567588920063,0.159737876203599,0.0686071452576629,0.169657851442576,0.114318718475202,0.127781743850334,0.316401930077401,0.171107075426471,0.233345982186074,0.0845615464700035,0.0850737801796905,-0.00468986048169119,0.188040569752748,0.114040081866075,0.254074502623158,0.131970730610356,0.234209500882856,0.0956345197422827,-0.0225116721084004,0.234613103551297,0.0296581129136384,0.127708291751158,0.205690535809816,0.0379906050126618,0.222254576938402,0.196934557265343,0.309634927936472,0.255907995409069,-0.0250000256794774,0.178017828420211,0.149754187887122,-0.0218690171527141,0.17950829428314,0.204734133283104,0.40296526216696,0.168143321170626,0.183730903138363,0.0776346966784095,-0.0141527289859934,-0.0157793128680831,0.158273849782621,0.201074812728242,0.236007488142158,0.249008565921457,0.174988176001733,0.249536985469984,0.127574926923277,0.141450562596361,NA,0.336972063659382,0.214218691880096,-0.0330118951351092,0.25692598611516,0.213383450099706,0.137494759585016,0.126397916504758,0.167905923881529,0.10750691351392,0.198676018015059,0.214868946970381,1,0.1069972890478,0.170821730310564,0.14908008784388,0.133142553588628,0.100379110040745,0.177538669421989,0.0455827899409168,0.179785634352309,0.185101917601758,0.149298755270227,0.0438527154305205,0.113181475128911,0.130210506399364,-0.021314827919793,0.20375481773653,0.14182231331794,0.0429435290238596,0.200705791279942,0.27161316742828,0.152739502269646,0.061151291609578,0.195205373354171,0.063400507736227,-0.00288220627388054,-0.0193027649758561,0.0166110369753905,-0.0404735581578863,0.179469798472138,-0.0114733555848199,-0.0554939473995493,0.137461554335725,-0.0276664764478373,-0.0408203111087927,0.19167917963675,0.332426445486597,0.222238670655135,0.156556360141498,-0.0193497508443043,0.234925111413251,0.111354487471644,0.229741516881986,0.135491805629541
"POU5F1_ENCFF383EYO",0.315262790735672,0.0149902477970641,0.0447026972293193,0.35613921823926,-0.0179655206306616,0.030706754913362,0.0214960102963032,0.0326264966930894,0.190034320250886,-0.00152184300641785,0.0417545222760672,0.019452219013077,-0.00565717395819777,-0.0274812187993472,-0.0316405804022429,0.366222430709694,0.0359469615028044,0.0407671601170689,0.0434401254820657,0.336527935084037,-0.0341109453981907,0.0403252830061412,0.112386121149132,0.0980405222030104,0.026516937459295,0.0272291385861089,0.190971713250982,0.102388743137757,0.0408627547008587,0.0446578500407747,-0.0121052213351797,0.0546430255134699,-0.0304532685332489,-0.00844770187338561,0.0415595244011519,0.0620367542015549,0.151840314478734,0.106046252926031,0.121332402356597,0.0792175277383706,0.000583289370833404,-0.0207513509017112,0.0605388280553432,0.0650280407965078,0.00115746624853994,0.079660321595689,0.00146291690714372,0.116022525987243,0.163235714450965,0.00541603558232498,NA,0.114256977904029,0.0338175296926792,-0.0266919908858981,0.00316917793520831,0.123912101072184,-0.044261692202309,0.0535643660354148,0.0299168062007565,0.0649006884826967,0.018318839343849,0.264737516693167,0.1069972890478,1,0.247400693937849,-0.00852762578018801,-0.000460298761462498,-0.011750505650425,0.13919310015813,-0.0224526336829556,0.0269027805295281,0.02147249301017,0.0165548878298618,0.013926746436286,0.0825886407481401,0.116255872182538,-0.0100426404082726,0.0766298410218976,0.0753367750176286,0.0258902097084663,0.0553948086936596,0.241843152016811,0.0106268619578354,0.0897166041916618,0.0268994193243668,-0.0016676992332412,0.00785248206169665,0.0252421443190179,0.0120464935438738,-0.0244249581696954,-0.000443914671933767,-0.0118143339062072,-0.0102320501238902,0.0400593851000185,-0.0165063233143156,-0.00242114053599082,-0.00520838926586162,0.284954277864458,0.0404136949136217,-0.0331483528757649,-0.0106184121388664,0.0603912141897948,0.0786010160686354,0.0872641419458796,-0.023683226856889
"HDAC2_ENCFF923TXH",0.209922889511535,0.0840655096330647,0.13074968811369,0.291191738418677,0.0498350261755819,0.175049607485122,0.0642731169978228,0.113283217465648,0.230434599543741,0.0945380379167873,0.233246706155424,0.0843897201557171,0.0657605381003821,-0.0123599297822872,0.183922486362073,0.241431213581755,0.230957262520641,0.144214153803173,0.173889622977839,0.198697047670235,0.0554631780689965,0.232525265638147,0.0615063726589066,0.214035432759478,0.183750147880702,0.0287629673398487,0.247040287909724,0.254151063248394,0.233713662308846,0.222294479962263,-0.0367735666240412,0.153129147705879,0.0834836346064016,-0.00817611821678102,0.162498277093767,0.126072028191896,0.27427749855732,0.318038848284581,0.0884645716833828,0.0770813832128809,-0.020873037304106,-0.0198480604533436,0.149709961038301,0.171430892274581,0.148090075880881,0.208016823721716,0.103669228720988,0.236790887686592,0.168391591761159,0.175939253246887,NA,0.103424746143434,0.125040786665513,0.0254037144312742,0.0960761941937003,0.118698723174127,0.174239531209474,0.160735581961969,0.19927452440177,0.096845157580041,0.0654026735274918,0.306937308135876,0.170821730310564,0.247400693937849,1,0.11765601039622,0.118310781751985,0.147881662921796,0.229038298000225,0.0101117435029481,0.188126812275892,0.082899516688829,0.10429557344338,0.045503226539334,0.158016423526809,0.152834745148722,-0.0134780872192774,0.249861787638003,0.124144747166907,0.0459713112582337,0.238204899436794,0.299598476363969,0.170130641799786,0.0813989497551095,0.304344660135653,0.120748781308177,-0.00656902011911004,0.0019472327460208,0.0360221933223533,0.0149577584263403,0.167318658302732,-0.0243251063595048,0.00772960295005293,0.19841544091574,-0.039441676376195,-0.00282962777421463,0.187305243490232,0.337136996139399,0.20397948310014,0.0949869640829353,-0.0325024473786541,0.205581184660087,0.198185833005235,0.199293608504691,0.181985685298365
